Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
250860405000004,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860405,LUCENA,25086040500,LUCENA,2508604e3,LUCENA (todos os setores),1,0,297,1121,3.77,3.59,587.25,418726.15,658.16,422631.71,290.18,264628.51,586.65,361272.98,NA
250860405000005,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860405,LUCENA,25086040500,LUCENA,2508604e3,LUCENA (todos os setores),1,0,124,479,3.86,3.65,1006.85,1318231.3,1076.29,1334548.54,523.06,944596.08,780.86,1209791.27,NA
250860405000006,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860405,LUCENA,25086040500,LUCENA,2508604e3,LUCENA (todos os setores),1,0,148,556,3.76,3.53,572.85,406378.28,689.28,408739.07,292.9,233748.16,570.06,297201.2,NA
250860405000007,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860405,LUCENA,25086040500,LUCENA,2508604e3,LUCENA (todos os setores),8,0,163,706,4.33,4.28,338.36,50181.45,399.66,34661.73,176.7,52437.4,359.34,40962.96,NA
250860405000008,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860405,LUCENA,25086040500,LUCENA,2508604e3,LUCENA (todos os setores),8,0,129,513,3.98,3.93,202.78,91820.8,373.7,105536.85,178.93,78338.7,400.83,86594.71,NA
250860405000009,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860405,LUCENA,25086040500,LUCENA,2508604e3,LUCENA (todos os setores),1,0,214,937,4.38,5.59,442.85,525685.78,554.21,596573.4,217.94,208417.95,455.69,327782.38,NA
250860405000010,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860405,LUCENA,25086040500,LUCENA,2508604e3,LUCENA (todos os setores),1,0,73,275,3.77,2.35,366.67,186569.56,461.5,191135.55,297.46,287577.56,494.21,381288.82,NA
250860415000001,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860415,PRAIA DE FAGUNDES,25086041500,PRAIA DE FAGUNDES,2508604e3,LUCENA (todos os setores),1,0,217,819,3.77,4.05,581.68,387295.46,674.99,386435.19,289.71,224226.48,585.55,280133.93,NA
250860415000002,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860415,PRAIA DE FAGUNDES,25086041500,PRAIA DE FAGUNDES,2508604e3,LUCENA (todos os setores),1,0,231,800,3.46,3.31,485.33,1480201.91,742.46,2077460.36,279.79,623180.52,589.18,1131619.81,NA
250860415000003,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860415,PRAIA DE FAGUNDES,25086041500,PRAIA DE FAGUNDES,2508604e3,LUCENA (todos os setores),1,0,152,511,3.36,3.95,861.54,2141716.3,1073.39,2443438.32,432.57,950495.72,807.72,1474122.96,NA
250860415000004,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860415,PRAIA DE FAGUNDES,25086041500,PRAIA DE FAGUNDES,2508604e3,LUCENA (todos os setores),1,0,195,670,3.44,2.94,267.88,149065.91,438.96,169340.65,170.07,93956.85,416.87,127576.64,NA
250860415000005,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860415,PRAIA DE FAGUNDES,25086041500,PRAIA DE FAGUNDES,2508604e3,LUCENA (todos os setores),1,0,282,1034,3.67,3.06,835.93,3178272.05,913.69,3403750.52,418.66,1291612.14,665.85,1890707.46,NA
250860415000006,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860415,PRAIA DE FAGUNDES,25086041500,PRAIA DE FAGUNDES,2508604e3,LUCENA (todos os setores),8,0,90,339,3.77,3.73,557.26,574754.44,611.62,597858.11,316.24,299633.73,486.66,378607.24,NA
250860415000007,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25022,João Pessoa,10,RM João Pessoa,2508604,LUCENA,250860415,PRAIA DE FAGUNDES,25086041500,PRAIA DE FAGUNDES,2508604e3,LUCENA (todos os setores),1,0,225,883,3.92,4.11,250.98,177978.08,378.99,220527.39,135.24,84565.48,337.06,142965.69,NA
250870305000001,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25004,Patos,00,Municípios não pertencentes a estrutura de RM,2508703,MÃE D'ÁGUA,250870305,MÃE D'ÁGUA,25087030500,MÃE D'ÁGUA,2508703e3,MÃE D'ÁGUA (todos os setores),1,0,299,1009,3.37,2.35,509.74,559876.97,602.42,606023.08,302.48,299831.82,505.53,398651.51,NA
250870305000002,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25004,Patos,00,Municípios não pertencentes a estrutura de RM,2508703,MÃE D'ÁGUA,250870305,MÃE D'ÁGUA,25087030500,MÃE D'ÁGUA,2508703e3,MÃE D'ÁGUA (todos os setores),1,0,175,552,3.15,2.76,527.16,258172.62,615.02,247091.86,323.49,197826.93,570.86,207931.39,NA
250870305000003,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25004,Patos,00,Municípios não pertencentes a estrutura de RM,2508703,MÃE D'ÁGUA,250870305,MÃE D'ÁGUA,25087030500,MÃE D'ÁGUA,2508703e3,MÃE D'ÁGUA (todos os setores),8,0,133,481,3.62,3.53,235.23,79002.19,312.85,80806.15,175.18,73687.68,366.87,84049.18,NA
250870305000004,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25004,Patos,00,Municípios não pertencentes a estrutura de RM,2508703,MÃE D'ÁGUA,250870305,MÃE D'ÁGUA,25087030500,MÃE D'ÁGUA,2508703e3,MÃE D'ÁGUA (todos os setores),5,0,170,524,3.08,2.49,401.37,122295.68,533.07,91981.91,251.11,102821,464.61,90998.41,NA
250870305000005,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25004,Patos,00,Municípios não pertencentes a estrutura de RM,2508703,MÃE D'ÁGUA,250870305,MÃE D'ÁGUA,25087030500,MÃE D'ÁGUA,2508703e3,MÃE D'ÁGUA (todos os setores),8,0,102,391,3.83,3.01,235.95,70326.56,320.89,68360.47,181,67147.19,325.19,73787.37,NA
250870305000006,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25004,Patos,00,Municípios não pertencentes a estrutura de RM,2508703,MÃE D'ÁGUA,250870305,MÃE D'ÁGUA,25087030500,MÃE D'ÁGUA,2508703e3,MÃE D'ÁGUA (todos os setores),8,0,43,139,3.23,2.71,251.81,71125.49,470.78,28012.63,159.75,58389.73,377.02,55835.12,NA
250870305000007,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25004,Patos,00,Municípios não pertencentes a estrutura de RM,2508703,MÃE D'ÁGUA,250870305,MÃE D'ÁGUA,25087030500,MÃE D'ÁGUA,2508703e3,MÃE D'ÁGUA (todos os setores),8,0,137,498,3.64,3.41,280.39,90992.62,376.6,85933.03,182.67,67173.34,326.44,73135.64,NA
250870305000008,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25004,Patos,00,Municípios não pertencentes a estrutura de RM,2508703,MÃE D'ÁGUA,250870305,MÃE D'ÁGUA,25087030500,MÃE D'ÁGUA,2508703e3,MÃE D'ÁGUA (todos os setores),8,0,54,187,3.46,3.54,272.65,74433.67,359.1,66804.74,230.02,76239.65,380.14,68853.01,NA
250870305000009,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25004,Patos,00,Municípios não pertencentes a estrutura de RM,2508703,MÃE D'ÁGUA,250870305,MÃE D'ÁGUA,25087030500,MÃE D'ÁGUA,2508703e3,MÃE D'ÁGUA (todos os setores),8,0,64,221,3.45,3.9,364.94,127798.6,543.16,92587.66,188.79,85570.31,432.18,90759.64,NA
250880205000001,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2508802,MALTA,250880205,MALTA,25088020500,MALTA,2508802e3,MALTA (todos os setores),1,0,248,790,3.19,2.78,812.79,804851.67,850.51,810145.11,494.37,571476.32,728.15,671710.53,NA
250880205000002,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2508802,MALTA,250880205,MALTA,25088020500,MALTA,2508802e3,MALTA (todos os setores),1,0,312,1135,3.64,3.58,461.89,275296.65,537.73,279733.46,322.53,1218298.97,557.26,1975586.14,NA
250880205000003,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2508802,MALTA,250880205,MALTA,25088020500,MALTA,2508802e3,MALTA (todos os setores),1,0,181,534,2.95,2.09,641.65,622349.55,716.9,641509.16,403.44,373218.35,607.76,438267.35,NA
250880205000004,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2508802,MALTA,250880205,MALTA,25088020500,MALTA,2508802e3,MALTA (todos os setores),1,0,210,753,3.59,3.22,487.51,582396.98,559.44,628335.65,267.8,304271.85,464.24,436645.83,NA
250880205000005,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2508802,MALTA,250880205,MALTA,25088020500,MALTA,2508802e3,MALTA (todos os setores),8,0,67,262,3.91,3.87,1868.18,157369719.39,2158.07,181580992.03,686.36,47871165.91,1140.5,79263414.34,NA
250880205000006,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2508802,MALTA,250880205,MALTA,25088020500,MALTA,2508802e3,MALTA (todos os setores),8,0,112,443,3.96,3.03,366.97,102332.33,446.75,88791.02,252.57,105917.57,383.07,110671.99,NA
250880205000007,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2508802,MALTA,250880205,MALTA,25088020500,MALTA,2508802e3,MALTA (todos os setores),1,0,235,727,3.09,1.94,666.89,731755.37,757.1,762589.25,377.5,408308.52,618.43,520197.29,NA
250880205000008,2,Região Nordeste,25,Paraiba,2501,Sertão Paraibano,25003,Sousa,00,Municípios não pertencentes a estrutura de RM,2508802,MALTA,250880205,MALTA,25088020500,MALTA,2508802e3,MALTA (todos os setores),1,0,275,932,3.39,2.63,386.43,128968.55,478.68,115536.49,224.08,109806.65,411.33,124579.06,NA
250890105000001,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,327,1089,3.33,2.71,1074.32,3344071.56,1125.97,3447017.71,539.35,1428999.2,889.52,2046323.47,NA
250890105000002,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,278,947,3.41,2.21,915.54,949016.31,978.92,952683.97,517,618937.76,839.24,734506.06,NA
250890105000003,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,262,900,3.44,2.27,617.75,319423.6,682.92,308570.97,332.68,231880.77,599.76,257916.36,NA
250890105000004,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,305,1096,3.59,2.86,1240.19,4478225.66,1360.64,4750250.46,677.78,2299641.04,1089.54,3249688.81,NA
250890105000005,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,265,996,3.76,3.06,694.08,707104.75,782.68,728113.11,346.36,434089.26,686.74,627400.55,NA
250890105000006,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,241,878,3.64,2.92,1233.44,2695112.2,1333,2780324.19,647.48,1345463.31,1056.12,1763941.15,NA
250890105000007,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,319,1198,3.76,3.5,319.12,84502.74,399.21,73695.6,207.43,72467.45,359.11,70985.41,NA
250890105000008,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,360,1378,3.83,3.67,378.4,121882.19,479.67,105869.94,182.92,81654.38,421.24,87659.73,NA
250890105000009,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,306,1123,3.67,3.49,433.07,132264.22,490.81,121519.43,211.37,101161.64,434.69,110992.24,NA
250890105000010,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,307,1117,3.64,3.05,844.93,1000001.77,910.15,1017895.78,410.01,527647.57,741.3,708740.88,NA
250890105000011,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,288,1018,3.53,3.02,631.03,449666.93,693.65,450857.39,347.46,2075546.37,694.92,3913891.97,NA
250890105000012,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,226,808,3.58,2.67,839.8,1327539.52,916.88,1378963.82,423.15,655856.38,726.89,906474.33,NA
250890105000013,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,319,1134,3.55,2.46,1093.04,2502127.99,1177.98,2596821.57,572.7,1473423.2,942.05,2076775.03,NA
250890105000014,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,311,1040,3.34,2.18,830.18,508627.02,887.23,492907.45,508.42,401188.94,772.39,405602.67,NA
250890105000015,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,289,960,3.32,2.21,896.92,837090.15,985.59,832436.12,536.68,534423.02,842.8,581341.24,NA
250890105000016,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,247,819,3.32,2.47,1200.07,1839901.35,1294.4,1862521.74,682.79,1036175.46,1046.28,1207842.54,NA
250890105000017,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,181,624,3.45,2.43,596.21,227786.46,687.35,199783.59,335.17,178782.37,589.6,164437.36,NA
250890105000018,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,143,532,3.72,5.02,355.99,105539.06,489.49,79520.35,223.43,137320.81,464.52,173677.85,NA
250890105000019,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,273,1109,4.06,4.17,294.45,61009.01,375.63,47271.24,163.71,53760.6,347.99,50138.21,NA
250890105000020,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,227,892,3.93,3.94,334.3,169083.54,403.65,176203.71,177.58,90572.6,337.66,118248.5,NA
250890105000021,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,231,825,3.57,3.41,356.19,88036.03,478.37,59622.39,211.79,77004.66,451.27,55936.77,NA
250890105000022,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,101,324,3.21,1.89,736.52,437442.99,799.88,424252.58,422.44,306144.02,657.39,322048.08,NA
250890105000023,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,278,1021,3.67,2.93,556.5,304853.51,647.31,295778.8,294.37,225981.69,573.51,280308.4,NA
250890105000024,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,285,1046,3.67,3.41,469.21,142024.5,545.82,123323.14,258.57,136141.57,460.76,149465.3,NA
250890105000025,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,294,1069,3.64,2.96,500.72,191744.01,615.95,164780.32,269.67,149079.19,550.81,149646.86,NA
250890105000026,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,355,1274,3.59,2.88,481.62,182788.07,571.82,165384.27,257.35,126087,479.77,128353.35,NA
250890105000027,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,274,1036,3.78,2.95,532.32,971215.52,642.54,1102061.55,241.57,385936.16,567.25,722449.25,NA
250890105000028,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,205,667,3.25,2.16,578.25,374551.4,644.24,374782.95,326.44,224775.13,542.47,256428.85,NA
250890105000029,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,227,874,3.85,3.43,382.29,231432.36,487.52,243906.38,186.96,117343.7,414.61,165996.23,NA
250890105000030,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),5,0,158,568,3.59,2.9,492.49,154191.49,576.4,131932.66,256.87,119755.49,472.03,118501.4,NA
250890105000031,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),8,0,110,446,4.05,3.35,479.19,79424.65,537.87,57364.88,219.29,126353.8,462.07,154228.21,NA
250890105000032,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),8,0,132,565,4.28,4,400.73,213843.17,437.17,217386.62,211.17,109414.35,365.06,133064.9,NA
250890105000033,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),8,0,195,776,3.98,3.73,504.27,819780.43,595.95,914767.38,236.91,310027.44,456.59,497772.22,NA
250890105000034,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),8,0,306,1251,4.09,4.32,436.29,74923.54,485.47,59436.7,229.62,74170.35,383.21,64909.41,NA
250890105000035,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),8,0,92,385,4.18,4.99,289.15,60854.83,345.48,53149.25,175.79,53323.56,342.92,46659.5,NA
250890105000036,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),8,0,5,31,6.2,7.7,430.8,41723.2,430.8,41723.2,120.19,42381.44,347.22,43758.44,NA
250890105000038,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),5,0,51,184,3.61,3.12,367.06,287049.18,603.87,330644.52,170.62,138654.47,526.08,242682.72,NA
250890105000039,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),5,0,102,373,3.66,3.53,342.21,114144.88,430.93,105398.24,244,95106.26,377.93,96702.84,NA
250890105000040,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,204,706,3.46,2.71,441.73,153408.27,497.86,144910.08,261.89,274640.41,453.58,389058.46,NA
250890105000041,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,297,1081,3.64,2.86,589.98,285052.82,661.22,272318.86,318.29,257915.8,583.85,318179.41,NA
250890105000042,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,210,757,3.6,3.46,541.92,525489.47,611.84,550646.6,283.82,267928.59,509.52,366289.17,NA
250890105000043,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,192,641,3.34,2.73,492.76,265621.81,584.01,261494.43,319.28,215034.45,540.4,244555.17,NA
250890105000044,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,211,787,3.73,3.32,500.79,274703.37,600.38,269510.93,264.77,182778.71,536.82,224670.91,NA
250890105000045,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),1,0,253,875,3.46,3.07,538.43,903898.24,633.59,1003826.87,290.25,419461.4,540,646113.97,NA
250890105000046,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),8,0,113,451,3.99,4.06,424.78,161517.89,516.13,148969.46,203.23,101854.72,466.91,110949.09,NA
250890105000047,2,Região Nordeste,25,Paraiba,2504,Mata Paraibana,25020,Litoral Norte,10,RM João Pessoa,2508901,MAMANGUAPE,250890105,MAMANGUAPE,25089010500,MAMANGUAPE,2508901e3,MAMANGUAPE (todos os setores),7,0,58,185,3.19,2.4,394.47,75979.03,457.58,58914.45,235.86,73521.74,394.87,60150.75,NA
